Frame,uiPartAddr,CU_X,CU_Y,CU_Height,CU_Width,MV_X,MV_Y
4,0,256,160,32,24,0,1
4,20,256,160,32,8,0,0
4,0,288,160,16,16,0,0
4,0,304,160,16,16,0,1
4,0,288,176,16,16,0,1
4,0,304,176,16,8,0,1
4,4,304,176,16,8,5,11
4,0,320,128,16,16,0,1
4,0,336,128,16,16,0,1
4,0,320,144,16,16,0,1
4,0,336,144,8,8,0,1
4,0,344,144,8,8,0,0
4,0,336,152,8,8,0,1
4,0,344,152,4,8,1,0
4,2,344,152,4,8,-26,25
4,0,352,128,8,8,0,1
4,0,360,128,8,8,0,1
4,0,352,136,8,8,0,0
4,0,360,136,8,4,0,0
4,1,360,136,8,4,-21,21
4,0,368,128,8,8,0,1
4,0,376,128,8,8,0,1
4,0,368,136,8,8,-21,21
4,0,376,136,8,8,-42,50
4,0,352,144,8,8,0,0
4,0,360,144,8,8,-81,72
4,0,352,152,8,8,-81,72
4,0,360,152,8,8,-81,72
4,0,368,144,8,8,-81,72
4,0,376,144,8,8,-42,50
4,0,368,152,8,8,-81,72
4,0,376,152,8,8,-81,72
4,0,320,160,16,16,1,1
4,0,336,160,8,8,1,1
4,0,344,160,8,8,-26,25
4,0,336,168,8,8,-67,71
4,0,344,168,8,8,-33,34
4,0,320,176,8,8,0,1
4,0,328,176,8,8,-27,31
4,0,320,184,8,8,-27,31
4,0,328,184,8,8,-25,31
4,0,336,176,16,16,-27,31
4,0,352,160,8,4,-26,25
4,1,352,160,8,4,-81,72
4,0,360,160,8,8,-81,72
4,0,360,168,8,8,-26,26
4,0,368,160,16,16,-26,26
4,0,360,176,8,8,-80,77
4,0,352,184,8,8,-23,29
4,0,360,184,8,8,-26,25
4,0,368,176,16,8,-31,26
4,4,368,176,16,8,-26,26
4,0,384,128,8,8,0,1
4,0,392,128,8,8,0,1
4,0,384,136,4,8,0,0
4,2,384,136,4,8,-42,50
4,0,392,136,4,8,0,1
4,2,392,136,4,8,-21,25
4,0,400,128,16,16,0,0
4,0,384,144,16,16,-26,26
4,0,400,144,8,8,-21,25
4,0,408,144,8,8,0,0
4,0,408,152,8,8,0,0
4,0,416,128,32,32,0,1
4,0,384,160,16,16,-55,50
4,0,408,160,8,8,0,0
4,0,400,168,8,8,0,0
4,0,408,168,8,8,0,0
4,0,384,176,16,12,-25,23
4,5,384,176,16,4,-50,45
4,0,400,176,16,16,0,1
4,0,416,160,32,32,0,1
4,0,448,128,32,32,0,1
4,0,480,128,32,32,0,2
4,0,448,160,32,32,0,0
4,0,480,160,32,32,0,0
4,0,512,128,16,16,0,2
4,0,528,128,16,4,-2,4
4,1,528,128,16,12,-15,8
4,0,512,144,8,4,0,2
4,1,512,144,8,4,-14,-13
4,0,512,152,8,8,-14,-13
4,0,544,128,16,16,-15,8
4,0,560,136,8,4,-15,8
4,1,560,136,8,4,-45,24
4,0,552,144,4,8,0,0
4,2,552,144,4,8,0,0
4,0,544,152,8,8,-2,1
4,0,552,152,8,8,0,0
4,0,512,160,32,16,0,0
4,16,512,160,32,16,1,2
4,0,544,160,32,32,1,2
4,0,576,136,8,8,0,0
4,0,584,136,8,4,2,-2
4,1,584,136,8,4,1,-4
4,0,600,128,8,8,0,0
4,0,592,136,8,8,0,0
4,0,600,136,8,8,0,0
4,0,576,144,16,16,1,2
4,0,592,144,16,16,1,2
4,0,608,128,16,32,1,1
4,32,608,128,16,32,1,2
4,0,576,160,32,32,0,0
4,0,608,160,32,32,0,0
4,0,640,128,64,64,2,2
4,0,704,128,64,64,2,2
4,0,768,128,64,64,2,2
4,0,0,192,16,16,0,1
4,0,16,192,16,16,-5,7
4,0,0,208,16,16,0,1
4,0,32,192,32,32,0,0
4,0,0,224,16,16,0,0
4,0,16,224,16,16,0,0
4,0,0,240,4,16,102,182
4,2,0,240,12,16,51,91
4,0,16,240,16,16,51,91
4,0,64,192,16,16,-14,-151
4,0,64,208,16,4,-15,-45
4,1,64,208,16,12,-14,-151
4,0,96,192,32,16,-101,28
4,16,96,192,32,16,-107,28
4,0,64,224,8,8,84,246
4,0,64,240,16,16,-84,-253
4,0,112,224,16,16,-107,28
4,0,144,208,16,16,-91,41
4,0,160,192,32,32,-86,41
4,0,128,224,32,32,-91,41
4,0,160,224,32,32,-86,41
4,0,192,200,8,8,-86,41
4,0,208,192,8,8,0,1
4,0,216,192,8,8,0,1
4,0,208,200,8,8,-85,25
4,0,216,200,8,8,0,1
4,0,192,208,16,16,-86,41
4,0,208,208,16,4,-86,41
4,1,208,208,16,12,-85,25
4,0,224,192,32,32,0,1
4,0,192,224,32,32,-89,30
4,0,224,224,32,32,0,1
4,0,256,192,32,32,0,0
4,0,288,192,16,8,0,0
4,4,288,192,16,8,0,0
4,0,288,208,16,16,-117,48
4,0,256,224,32,32,0,1
4,0,288,224,16,16,-117,48
4,0,288,240,16,16,0,1
4,0,320,192,4,16,-25,31
4,2,320,192,12,16,-30,38
4,0,336,192,8,8,-30,38
4,0,344,192,8,8,-30,38
4,0,336,200,8,8,-64,102
4,0,344,200,8,8,-42,68
4,0,320,216,8,8,-31,37
4,0,336,208,8,8,-19,33
4,0,344,208,4,8,-21,33
4,2,344,208,4,8,-19,33
4,0,336,216,4,8,-20,31
4,2,336,216,4,8,-20,37
4,0,344,216,8,8,-16,27
4,0,352,192,8,4,-30,38
4,1,352,192,8,4,-19,26
4,0,360,192,4,8,-23,29
4,2,360,192,4,8,-24,33
4,0,352,200,8,4,-21,33
4,1,352,200,8,4,-38,54
4,0,360,200,8,8,-19,26
4,0,368,192,4,8,-27,25
4,2,368,192,4,8,-19,26
4,0,368,200,8,8,-19,26
4,0,376,200,8,8,-15,29
4,0,352,208,4,8,-21,33
4,2,352,208,4,8,-19,33
4,0,360,208,8,8,-19,33
4,0,352,216,4,8,-32,57
4,2,352,216,4,8,-16,27
4,0,360,216,8,8,-16,27
4,0,368,208,8,8,-30,61
4,0,376,208,8,8,-15,29
4,0,368,216,8,8,-30,61
4,0,376,216,8,8,-15,29
4,0,328,232,8,8,-46,98
4,0,344,224,8,8,-16,30
4,0,336,232,4,8,-18,38
4,2,336,232,4,8,-29,65
4,0,344,232,8,8,-15,33
4,0,320,240,8,16,-43,64
4,8,320,240,8,16,-3,58
4,0,336,240,16,4,-25,32
4,1,336,240,16,12,-14,31
4,0,352,224,4,8,-16,30
4,2,352,224,4,8,-15,33
4,0,360,224,4,8,-16,30
4,2,360,224,4,8,-15,33
4,0,360,232,8,4,0,0
4,1,360,232,8,4,-15,33
4,0,368,224,4,8,-16,30
4,2,368,224,4,8,-15,33
4,0,376,224,8,8,-15,29
4,0,368,232,8,8,-15,33
4,0,376,232,8,8,-15,29
4,0,352,240,16,4,-14,31
4,1,352,240,16,12,-12,29
4,0,368,240,8,8,-12,29
4,0,368,248,8,8,-12,29
4,0,376,248,8,8,-6,17
4,0,384,192,8,4,-25,23
4,1,384,192,8,4,-22,22
4,0,392,192,8,8,-25,23
4,0,384,200,8,8,-15,29
4,0,400,192,8,8,0,1
4,0,408,192,8,8,0,1
4,0,408,200,8,8,0,1
4,0,384,208,8,8,-15,29
4,0,392,208,4,8,-18,21
4,2,392,208,4,8,-15,21
4,0,384,216,8,8,-15,21
4,0,392,216,8,8,-17,27
4,0,400,208,16,8,-17,23
4,4,400,208,16,8,-20,26
4,0,416,192,32,32,0,1
4,0,384,224,8,16,-13,25
4,8,384,224,8,16,-28,67
4,0,400,224,8,8,-17,23
4,0,408,224,8,8,-49,69
4,0,400,232,8,8,-17,23
4,0,408,232,4,8,-48,69
4,2,408,232,4,8,0,0
4,0,384,240,16,16,-12,23
4,0,408,240,8,8,0,0
4,0,408,248,8,8,0,0
4,0,416,224,32,32,0,0
4,0,448,192,64,64,0,0
4,0,512,192,64,16,0,0
4,16,512,192,64,48,1,2
4,0,576,192,32,32,1,2
4,0,608,192,32,32,1,2
4,0,576,224,32,32,0,0
4,0,608,224,32,32,0,0
4,0,640,192,64,64,0,0
4,0,704,192,64,64,2,2
4,0,768,192,64,64,2,2
4,0,0,256,32,32,30,54
4,0,32,256,32,16,24,57
4,16,32,256,32,16,14,45
4,0,0,288,32,16,0,0
4,16,0,288,32,16,-2,-2
4,0,32,288,16,16,30,54
4,0,48,288,16,16,2,6
4,0,32,304,16,4,-2,-2
4,1,32,304,16,12,30,54
4,0,48,304,16,16,30,54
4,0,64,256,8,16,32,98
4,8,64,256,8,16,14,45
4,0,80,256,16,16,33,95
4,0,64,272,16,16,14,45
4,0,80,272,16,16,44,130
4,0,64,288,16,16,14,45
4,0,80,288,16,8,0,2
4,4,80,288,16,8,0,0
4,0,64,304,16,16,2,6
4,0,80,304,16,16,0,-1
4,0,96,288,8,32,0,7
4,8,96,288,24,32,0,-1
4,0,144,256,8,8,-95,33
4,0,152,256,8,8,-95,33
4,0,144,272,8,8,-95,33
4,0,152,280,8,8,0,0
4,0,160,256,16,8,-95,33
4,4,160,256,16,8,-98,32
4,0,176,256,16,16,-93,27
4,0,160,272,8,8,-95,33
4,0,168,272,8,8,-93,27
4,0,160,280,8,8,0,0
4,0,168,280,8,8,0,0
4,0,176,272,16,16,0,0
4,0,128,288,8,32,3,7
4,8,128,288,24,32,0,0
4,0,160,288,32,32,0,0
4,0,192,256,8,8,-93,27
4,0,200,256,8,8,-93,27
4,0,192,264,8,8,0,0
4,0,200,264,8,8,0,0
4,0,208,256,16,16,0,0
4,0,192,272,16,16,0,0
4,0,208,272,16,16,0,0
4,0,224,256,32,32,0,0
4,0,192,288,32,32,0,0
4,0,224,288,32,32,0,0
4,0,256,256,32,32,0,0
4,0,288,256,16,16,0,1
4,0,312,264,8,8,-26,109
4,0,288,272,8,8,0,0
4,0,296,272,8,8,0,1
4,0,288,280,8,8,0,0
4,0,296,280,8,4,-4,6
4,1,296,280,8,4,9,-7
4,0,312,272,8,8,-26,109
4,0,304,280,8,8,-8,65
4,0,312,280,8,8,-11,30
4,0,256,288,32,32,0,0
4,0,288,288,8,8,0,0
4,0,296,288,8,8,-2,9
4,0,288,296,8,8,0,0
4,0,288,304,8,8,0,0
4,0,296,304,8,8,-5,15
4,0,288,312,8,8,-2,-3
4,0,296,312,8,8,-5,15
4,0,312,312,8,8,-5,13
4,0,320,256,8,8,-3,58
4,0,320,272,16,16,-16,32
4,0,336,272,8,16,-15,39
4,8,336,272,8,16,-16,32
4,0,368,256,8,8,-12,29
4,0,352,272,16,16,-16,32
4,0,368,272,8,8,-16,32
4,0,320,288,8,8,-11,30
4,0,328,296,8,8,-30,39
4,0,336,288,8,8,-16,32
4,0,344,288,8,8,-16,32
4,0,320,304,8,8,-25,27
4,0,328,304,8,8,-37,39
4,0,320,312,8,8,-5,13
4,0,328,312,8,8,-25,27
4,0,336,304,8,8,-37,39
4,0,336,312,8,8,-30,39
4,0,344,312,8,8,-30,39
4,0,360,288,8,4,-16,32
4,1,360,288,8,4,-46,89
4,0,352,296,8,8,-16,32
4,0,376,288,8,8,-12,29
4,0,376,296,8,8,-12,29
4,0,352,304,8,8,-30,39
4,0,360,304,4,8,-25,27
4,2,360,304,4,8,-30,39
4,0,352,312,8,8,-30,39
4,0,360,312,8,8,6,0
4,0,368,304,16,16,0,0
4,0,384,256,8,8,-12,23
4,0,392,256,8,8,-9,13
4,0,384,264,8,8,-9,13
4,0,392,264,8,8,-9,13
4,0,400,256,8,8,-12,23
4,0,408,256,8,8,0,0
4,0,400,264,8,8,-9,33
4,0,408,264,8,8,-9,33
4,0,384,272,8,8,-6,22
4,0,384,280,8,8,-6,22
4,0,400,272,8,4,-10,26
4,1,400,272,8,4,-12,36
4,0,400,280,8,8,-12,29
4,0,408,280,4,8,-36,87
4,2,408,280,4,8,0,0
4,0,416,256,32,32,0,0
4,0,408,288,8,8,0,0
4,0,400,296,8,8,-12,29
4,0,408,296,8,8,0,0
4,0,384,304,8,16,-12,29
4,8,384,304,8,16,0,0
4,0,400,304,16,16,0,0
4,0,416,288,32,32,0,0
4,0,448,256,64,64,0,2
4,0,512,256,64,64,0,2
4,0,576,256,64,64,1,2
4,0,640,256,32,32,1,2
4,0,672,256,32,32,1,2
4,0,640,288,32,32,1,2
4,0,672,288,16,16,1,2
4,0,688,288,16,16,1,2
4,0,672,304,16,16,-81,-82
4,0,688,304,16,16,1,2
4,0,704,256,64,64,0,1
4,0,768,256,8,16,-1,0
4,8,768,256,8,16,0,0
4,0,784,256,16,16,0,0
4,0,768,272,16,16,0,1
4,0,784,272,8,8,0,0
4,0,792,272,8,8,0,0
4,0,784,280,8,8,0,1
4,0,792,280,8,8,0,1
4,0,800,256,32,32,0,1
4,0,768,288,32,32,0,1
4,0,800,288,16,16,0,0
4,0,816,288,16,4,0,0
4,1,816,288,16,12,0,0
4,0,800,304,16,16,0,1
4,0,816,304,16,16,0,1
4,0,0,320,64,64,0,0
4,0,64,320,32,32,0,-1
4,0,96,320,32,32,0,-1
4,0,64,352,16,16,0,-1
4,0,80,352,16,16,0,-1
4,0,64,368,16,16,0,0
4,0,80,368,8,8,0,0
4,0,88,368,8,8,0,0
4,0,80,376,8,8,0,0
4,0,88,376,8,8,0,0
4,0,96,352,16,16,0,-1
4,0,112,352,16,16,0,-1
4,0,96,368,16,16,0,0
4,0,112,368,16,16,0,-1
4,0,128,320,64,64,0,0
4,0,192,320,64,64,0,0
4,0,256,320,16,16,0,3
4,0,272,320,16,16,0,0
4,0,256,336,16,16,0,0
4,0,272,336,8,8,0,0
4,0,280,336,8,8,0,0
4,0,272,344,8,8,0,0
4,0,280,344,8,8,-2,13
4,0,288,320,8,4,-2,-3
4,1,288,320,8,4,-5,15
4,0,296,320,8,8,-2,6
4,0,288,328,8,8,-5,15
4,0,296,328,8,8,-2,6
4,0,312,320,8,8,-5,13
4,0,304,328,8,8,-2,6
4,0,312,328,8,4,-5,13
4,1,312,328,8,4,-31,46
4,0,288,336,8,8,-5,18
4,0,288,344,8,8,-5,18
4,0,296,344,8,8,-5,18
4,0,304,336,8,8,0,0
4,0,312,336,8,8,-53,102
4,0,256,352,16,16,0,0
4,0,272,352,8,8,0,0
4,0,280,352,8,8,-1,10
4,0,272,360,8,8,0,0
4,0,280,360,8,8,3,13
4,0,256,368,16,16,0,0
4,0,272,368,8,8,0,0
4,0,272,376,8,8,0,0
4,0,280,376,8,8,0,0
4,0,288,352,16,16,2,3
4,0,304,352,16,4,-23,24
4,1,304,352,16,12,55,97
4,0,288,376,8,8,0,0
4,0,296,376,8,8,0,0
4,0,328,320,8,8,-31,43
4,0,336,336,16,16,0,0
4,0,352,320,32,32,0,0
4,0,328,352,8,8,0,0
4,0,320,360,8,8,0,0
4,0,328,360,8,8,0,0
4,0,336,352,16,16,0,0
4,0,320,368,8,16,55,97
4,8,320,368,8,16,0,0
4,0,336,368,16,16,0,0
4,0,352,352,32,32,-3,-3
4,0,384,320,64,64,0,1
4,0,448,320,32,32,0,1
4,0,480,320,32,24,0,1
4,20,480,320,32,8,46,9
4,0,448,352,16,16,0,0
4,0,464,352,16,16,0,1
4,0,448,368,16,16,0,0
4,0,464,368,8,8,0,1
4,0,472,368,8,8,0,1
4,0,464,376,8,8,0,0
4,0,472,376,8,8,0,1
4,0,480,352,16,16,0,1
4,0,496,352,4,16,26,4
4,2,496,352,12,16,23,1
4,0,480,368,8,8,0,1
4,0,488,368,8,4,0,1
4,1,488,368,8,4,23,1
4,0,480,376,8,8,20,-3
4,0,488,376,8,8,20,-3
4,0,496,368,16,16,18,4
4,0,528,320,16,16,0,2
4,0,512,336,8,8,0,0
4,0,520,336,8,8,0,0
4,0,512,344,8,8,46,9
4,0,520,344,4,8,49,7
4,2,520,344,4,8,86,16
4,0,528,336,8,8,0,0
4,0,536,336,8,8,0,0
4,0,528,344,8,8,1,4
4,0,544,320,32,32,1,2
4,0,512,352,16,16,23,1
4,0,528,352,16,16,67,16
4,0,520,368,8,8,23,1
4,0,528,368,16,16,23,1
4,0,560,352,16,16,1,2
4,0,544,368,16,16,12,15
4,0,560,368,8,16,12,15
4,8,560,368,8,16,24,31
4,0,576,320,64,64,-1,1
4,0,640,320,32,32,-1,1
4,0,672,320,32,16,-1,1
4,16,672,320,32,16,1,2
4,0,640,352,32,32,-1,1
4,0,672,352,16,32,1,1
4,32,672,352,16,32,1,0
4,0,704,320,64,64,0,1
4,0,768,320,64,64,0,1
4,0,0,384,64,64,0,0
4,0,64,384,64,64,0,-1
4,0,128,384,64,16,0,-1
4,16,128,384,64,48,0,0
4,0,192,384,32,32,0,0
4,0,192,416,32,32,0,0
4,0,224,432,8,16,0,0
4,8,224,432,8,16,0,-63
4,0,272,384,8,8,0,0
4,0,280,384,8,8,0,0
4,0,272,392,8,8,0,0
4,0,280,392,8,8,0,0
4,0,288,384,24,32,1,6
4,40,288,384,8,32,0,0
4,0,256,416,8,16,-33,-67
4,8,256,416,8,16,-33,-67
4,0,272,432,12,16,-33,-67
4,10,272,432,4,16,26,-46
4,0,296,424,8,8,-14,0
4,0,288,432,4,16,-33,-67
4,2,288,432,12,16,-19,-43
4,0,320,384,64,64,0,0
4,0,384,384,32,32,0,0
4,0,416,384,16,16,0,0
4,0,432,384,16,16,0,0
4,0,416,400,16,16,0,0
4,0,432,400,8,8,0,0
4,0,440,400,8,8,0,0
4,0,432,408,8,8,0,0
4,0,384,416,32,32,0,0
4,0,448,384,8,8,0,0
4,0,456,384,8,8,0,0
4,0,448,392,8,8,0,0
4,0,456,392,8,8,0,0
4,0,472,384,8,8,81,-12
4,0,480,384,12,16,18,4
4,10,480,384,4,16,20,-4
4,0,496,384,16,16,20,4
4,0,480,400,8,8,17,-1
4,0,488,400,8,8,17,-1
4,0,480,408,4,8,0,0
4,2,480,408,4,8,49,-4
4,0,488,408,4,8,16,9
4,2,488,408,4,8,15,-6
4,0,496,400,16,8,17,2
4,4,496,400,16,8,23,-1
4,0,456,424,8,8,0,0
4,0,456,432,8,8,0,0
4,0,456,440,8,8,0,0
4,0,464,432,8,8,0,0
4,0,472,432,8,8,0,0
4,0,464,440,8,8,0,0
4,0,480,416,8,16,18,2
4,8,480,416,8,16,32,-3
4,0,496,416,8,8,18,2
4,0,496,424,8,8,18,-1
4,0,488,432,8,8,32,-3
4,0,488,440,8,8,32,-3
4,0,496,432,16,4,18,-1
4,1,496,432,16,12,23,-7
4,0,512,384,12,16,18,4
4,10,512,384,4,16,20,1
4,0,528,392,8,8,15,6
4,0,512,400,16,16,16,6
4,0,528,400,8,16,21,2
4,8,528,400,8,16,15,12
4,0,560,384,16,16,-1,1
4,0,544,408,8,8,21,2
4,0,512,416,8,8,16,6
4,0,520,416,8,8,21,5
4,0,512,424,8,8,16,6
4,0,528,416,8,16,15,12
4,8,528,416,8,16,34,-10
4,0,528,432,16,16,43,-10
4,0,544,432,8,8,29,-1
4,0,552,432,8,8,29,-1
4,0,568,432,8,8,167,-96
4,0,568,440,8,8,167,-96
4,0,576,384,16,16,-1,1
4,0,592,384,16,16,0,0
4,0,592,400,16,16,0,0
4,0,608,384,32,32,0,0
4,0,576,416,16,16,167,-96
4,0,592,416,16,16,1,0
4,0,576,432,16,16,44,-24
4,0,592,432,8,8,167,-96
4,0,600,432,8,8,0,0
4,0,592,440,8,8,44,-24
4,0,600,440,8,8,0,0
4,0,608,416,32,32,0,0
4,0,640,384,32,32,1,0
4,0,672,384,32,32,0,1
4,0,640,416,32,32,0,0
4,0,672,416,32,32,0,0
4,0,704,384,64,64,-1,0
4,0,768,384,64,64,0,1
4,0,0,448,32,32,0,0
4,0,32,448,32,32,0,0
4,0,64,448,32,32,0,0
4,0,96,448,32,32,1,2
4,0,128,448,32,32,0,-1
4,0,160,448,32,32,0,2
4,0,192,448,16,16,0,2
4,0,208,448,16,16,0,0
4,0,192,464,8,8,0,0
4,0,192,472,8,8,0,2
4,0,240,448,16,16,6,-31
4,0,224,464,16,16,18,-35
4,0,240,464,16,16,29,-36
4,0,256,448,16,16,25,-41
4,0,272,448,16,16,100,-120
4,0,256,464,16,16,29,-36
4,0,288,448,16,32,54,-75
4,32,288,448,16,32,26,-38
4,0,344,464,8,8,0,0
4,0,336,472,8,4,30,-43
4,1,336,472,8,4,0,0
4,0,344,472,8,8,0,0
4,0,352,448,32,32,0,0
4,0,384,448,32,32,0,0
4,0,432,456,8,8,0,0
4,0,440,456,8,8,0,0
4,0,416,464,16,16,0,0
4,0,432,464,16,16,0,0
4,0,448,448,8,8,0,0
4,0,456,448,8,8,0,0
4,0,448,456,8,8,0,0
4,0,456,456,8,8,0,0
4,0,472,448,8,8,25,-17
4,0,464,456,8,8,25,-17
4,0,472,456,8,8,38,-15
4,0,448,464,16,16,0,0
4,0,464,464,4,16,27,-15
4,2,464,464,12,16,38,-15
4,0,480,456,8,8,27,-15
4,0,488,456,8,8,27,-15
4,0,496,464,16,16,38,-15
4,0,512,448,16,16,42,-3
4,0,528,448,8,8,42,-3
4,0,584,448,8,8,0,0
4,0,592,448,8,8,44,-24
4,0,600,448,8,4,0,0
4,1,600,448,8,4,0,0
4,0,592,456,8,8,0,0
4,0,600,456,8,8,0,0
4,0,584,472,8,8,0,0
4,0,608,448,32,32,0,1
4,0,640,448,32,32,0,0
4,0,672,448,32,32,0,0
4,0,704,448,32,32,0,0
4,0,736,448,32,32,0,0
4,0,768,448,32,32,-1,0
4,0,800,448,16,32,0,1
4,32,800,448,16,32,0,0
